=== RAW SEGMENT (Single Day) ===

13/02/2024;05:07:00;17009.0;17011.0;17009.0;17011.0;22
13/02/2024;05:08:00;17011.0;17012.0;17011.0;17011.0;26
13/02/2024;05:09:00;17012.0;17012.0;17010.0;17011.0;12
13/02/2024;05:10:00;17011.0;17011.0;17006.0;17007.0;50
13/02/2024;05:11:00;17006.0;17008.0;17004.0;17008.0;60
13/02/2024;05:12:00;17007.0;17009.0;17007.0;17009.0;10
13/02/2024;05:13:00;17009.0;17012.0;17009.0;17011.0;12
13/02/2024;05:14:00;17012.0;17012.0;17009.0;17010.0;12
13/02/2024;05:15:00;17011.0;17012.0;17010.0;17011.0;58
13/02/2024;05:16:00;17010.0;17011.0;17010.0;17011.0;8
13/02/2024;05:17:00;17012.0;17016.0;17011.0;17015.0;47
13/02/2024;05:18:00;17016.0;17019.0;17014.0;17016.0;63
13/02/2024;05:19:00;17016.0;17020.0;17016.0;17020.0;50
13/02/2024;05:20:00;17020.0;17025.0;17019.0;17020.0;146
13/02/2024;05:21:00;17020.0;17021.0;17019.0;17019.0;34
13/02/2024;05:22:00;17020.0;17020.0;17018.0;17018.0;27
13/02/2024;05:23:00;17018.0;17018.0;17015.0;17015.0;39
13/02/2024;05:24:00;17014.0;17018.0;17014.0;17018.0;29
13/02/2024;05:25:00;17018.0;17021.0;17018.0;17021.0;19
13/02/2024;05:26:00;17022.0;17023.0;17022.0;17023.0;39
13/02/2024;05:27:00;17023.0;17023.0;17022.0;17023.0;35
13/02/2024;05:28:00;17022.0;17023.0;17019.0;17019.0;29
13/02/2024;05:29:00;17018.0;17018.0;17014.0;17015.0;33
13/02/2024;05:30:00;17015.0;17017.0;17015.0;17016.0;14
13/02/2024;05:31:00;17017.0;17018.0;17016.0;17017.0;10
13/02/2024;05:32:00;17016.0;17017.0;17014.0;17017.0;28
13/02/2024;05:33:00;17016.0;17016.0;17014.0;17015.0;20
13/02/2024;05:34:00;17015.0;17015.0;17014.0;17014.0;26
13/02/2024;05:35:00;17014.0;17015.0;17013.0;17015.0;21
13/02/2024;05:36:00;17016.0;17017.0;17014.0;17014.0;22
13/02/2024;05:37:00;17014.0;17016.0;17012.0;17016.0;20
13/02/2024;05:38:00;17016.0;17016.0;17014.0;17015.0;9
13/02/2024;05:39:00;17017.0;17017.0;17017.0;17017.0;11
13/02/2024;05:40:00;17018.0;17018.0;17015.0;17016.0;12
13/02/2024;05:41:00;17016.0;17016.0;17014.0;17014.0;16
13/02/2024;05:42:00;17014.0;17016.0;17014.0;17015.0;17
13/02/2024;05:43:00;17014.0;17014.0;17014.0;17014.0;11
13/02/2024;05:44:00;17013.0;17014.0;17013.0;17013.0;11
13/02/2024;05:45:00;17013.0;17014.0;17013.0;17013.0;10
13/02/2024;05:46:00;17014.0;17014.0;17012.0;17013.0;28
13/02/2024;05:47:00;17011.0;17012.0;17011.0;17012.0;9
13/02/2024;05:48:00;17011.0;17011.0;17008.0;17008.0;25
13/02/2024;05:49:00;17010.0;17012.0;17010.0;17011.0;21
13/02/2024;05:50:00;17010.0;17010.0;17006.0;17006.0;46
13/02/2024;05:51:00;17005.0;17005.0;17002.0;17002.0;21
13/02/2024;05:52:00;17002.0;17006.0;17002.0;17005.0;22
13/02/2024;05:53:00;17005.0;17006.0;17005.0;17005.0;10
13/02/2024;05:54:00;17005.0;17005.0;17002.0;17003.0;9
13/02/2024;05:55:00;17003.0;17004.0;17001.0;17004.0;29
13/02/2024;05:56:00;17004.0;17006.0;17004.0;17006.0;11
13/02/2024;05:57:00;17006.0;17007.0;17004.0;17004.0;61
13/02/2024;05:58:00;17004.0;17005.0;17004.0;17004.0;14
13/02/2024;05:59:00;17005.0;17005.0;17003.0;17004.0;11
13/02/2024;06:00:00;17004.0;17007.0;17004.0;17005.0;43
13/02/2024;06:01:00;17004.0;17004.0;17002.0;17002.0;25
13/02/2024;06:02:00;17001.0;17003.0;17000.0;17000.0;28
13/02/2024;06:03:00;16999.0;16999.0;16994.0;16995.0;89
13/02/2024;06:04:00;16995.0;16997.0;16992.0;16993.0;82
13/02/2024;06:05:00;16993.0;16997.0;16993.0;16997.0;28
13/02/2024;06:06:00;16997.0;17001.0;16997.0;16999.0;14
13/02/2024;06:07:00;17000.0;17001.0;16998.0;17000.0;26
13/02/2024;06:08:00;17000.0;17000.0;16999.0;16999.0;16
13/02/2024;06:09:00;16997.0;16998.0;16997.0;16998.0;9
13/02/2024;06:10:00;16997.0;16998.0;16997.0;16998.0;21
13/02/2024;06:11:00;16999.0;17000.0;16998.0;16998.0;37
13/02/2024;06:12:00;16998.0;17006.0;16998.0;17006.0;25
13/02/2024;06:13:00;17005.0;17005.0;17002.0;17003.0;36
13/02/2024;06:14:00;17002.0;17002.0;17000.0;17002.0;28
13/02/2024;06:15:00;17002.0;17004.0;17002.0;17003.0;9
13/02/2024;06:16:00;17002.0;17004.0;17002.0;17004.0;6
13/02/2024;06:17:00;17003.0;17005.0;17003.0;17004.0;22
13/02/2024;06:18:00;17004.0;17004.0;17002.0;17002.0;15
13/02/2024;06:19:00;17003.0;17004.0;17003.0;17003.0;12
13/02/2024;06:20:00;17004.0;17005.0;17003.0;17004.0;19
13/02/2024;06:21:00;17004.0;17004.0;17003.0;17004.0;9
13/02/2024;06:22:00;17003.0;17004.0;17003.0;17003.0;12
13/02/2024;06:23:00;17002.0;17004.0;17000.0;17000.0;32
13/02/2024;06:24:00;16999.0;17001.0;16999.0;17000.0;5
